month,origin,destination,bdry_proxy,distance_nm,origin_ais_coverage,destination_ais_coverage,origin_portcalls_dry_bulk,destination_portcalls_dry_bulk,origin_portcalls_cargo,destination_portcalls_cargo,origin_portcalls,destination_portcalls,origin_import_dry_bulk,destination_import_dry_bulk,origin_export_dry_bulk,destination_export_dry_bulk,origin_import_cargo,destination_import_cargo,origin_export_cargo,destination_export_cargo
2023-08-01,Hay Point,Paradip,5.110967713017618,4438.980614962645,1,1,94.0,82.0,94.0,87.0,94.0,98.0,0.0,703939.1948210732,5424861.863357878,1717756.5018524826,0.0,704340.3537545817,5424861.863357878,1741656.8200089703
2023-08-01,Hay Point,Visakhapatnam,5.110967713017618,4534.810562385228,1,1,94.0,74.0,94.0,100.0,94.0,127.0,0.0,1643617.0995409663,5424861.863357878,727946.851122,0.0,1658448.1997262058,5424861.863357878,882859.2383396433
2023-08-01,Hay Point,Gangavaram,5.110967713017618,4532.609545267577,1,0,94.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,5424861.863357878,0.0,0.0,0.0,5424861.863357878,0.0
2023-08-01,Hay Point,Gopalpur,5.110967713017618,4496.7515761401155,1,0,94.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,5424861.863357878,0.0,0.0,0.0,5424861.863357878,0.0
2023-08-01,Hay Point,Dhamra,5.110967713017618,4444.086655867617,1,1,94.0,21.0,94.0,21.0,94.0,21.0,0.0,540386.440203182,5424861.863357878,229667.9308804209,0.0,540386.440203182,5424861.863357878,229667.9308804209
2023-08-01,Hay Point,Sagar Sandheads,5.110967713017618,4405.321769234449,1,0,94.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,5424861.863357878,0.0,0.0,0.0,5424861.863357878,0.0
2023-08-01,Hay Point,Haldia,5.110967713017618,4428.578777581251,1,1,94.0,53.0,94.0,73.0,94.0,119.0,0.0,477023.7752704101,5424861.863357878,80518.23975507393,0.0,484799.35895269975,5424861.863357878,104403.5117622682
2023-08-01,Hay Point,Chennai,5.110967713017618,4559.573045954157,1,1,94.0,18.0,94.0,106.0,94.0,150.0,0.0,207964.4016298265,5424861.863357878,70194.09913805683,0.0,649457.261590561,5424861.863357878,157882.79897920135
2023-08-01,Hay Point,Kamarajar,5.110967713017618,4560.388591986704,1,1,94.0,31.0,94.0,59.0,94.0,75.0,0.0,765178.4472944245,5424861.863357878,49802.58911850201,0.0,816123.0285113312,5424861.863357878,102318.70815709881
2023-08-01,Hay Point,Tuticorin,5.110967713017618,4561.887265643387,1,1,94.0,32.0,94.0,102.0,94.0,111.0,0.0,983803.333743195,5424861.863357878,5107.73208133842,0.0,1065528.517932739,5424861.863357878,80431.20893178141
2023-08-01,Gladstone,Paradip,5.110967713017618,4610.070819233946,1,1,97.0,82.0,107.0,87.0,151.0,98.0,593460.5598495889,703939.1948210732,2861450.085152025,1717756.5018524826,600082.1868800523,704340.3537545817,2932163.8861536584,1741656.8200089703
2023-08-01,Gladstone,Visakhapatnam,5.110967713017618,4699.923201569712,1,1,97.0,74.0,107.0,100.0,151.0,127.0,593460.5598495889,1643617.0995409663,2861450.085152025,727946.851122,600082.1868800523,1658448.1997262058,2932163.8861536584,882859.2383396433
2023-08-01,Gladstone,Gangavaram,5.110967713017618,4697.649661880508,1,0,97.0,0.0,107.0,0.0,151.0,0.0,593460.5598495889,0.0,2861450.085152025,0.0,600082.1868800523,0.0,2932163.8861536584,0.0
2023-08-01,Gladstone,Gopalpur,5.110967713017618,4665.276604430285,1,0,97.0,0.0,107.0,0.0,151.0,0.0,593460.5598495889,0.0,2861450.085152025,0.0,600082.1868800523,0.0,2932163.8861536584,0.0
2023-08-01,Gladstone,Dhamra,5.110967713017618,4615.952185699621,1,1,97.0,21.0,107.0,21.0,151.0,21.0,593460.5598495889,540386.440203182,2861450.085152025,229667.9308804209,600082.1868800523,540386.440203182,2932163.8861536584,229667.9308804209
2023-08-01,Gladstone,Sagar Sandheads,5.110967713017618,4578.415949158848,1,0,97.0,0.0,107.0,0.0,151.0,0.0,593460.5598495889,0.0,2861450.085152025,0.0,600082.1868800523,0.0,2932163.8861536584,0.0
2023-08-01,Gladstone,Haldia,5.110967713017618,4602.652098239085,1,1,97.0,53.0,107.0,73.0,151.0,119.0,593460.5598495889,477023.7752704101,2861450.085152025,80518.23975507393,600082.1868800523,484799.35895269975,2932163.8861536584,104403.5117622682
2023-08-01,Gladstone,Chennai,5.110967713017618,4715.089482331832,1,1,97.0,18.0,107.0,106.0,151.0,150.0,593460.5598495889,207964.4016298265,2861450.085152025,70194.09913805683,600082.1868800523,649457.261590561,2932163.8861536584,157882.79897920135
2023-08-01,Gladstone,Kamarajar,5.110967713017618,4716.24792882813,1,1,97.0,31.0,107.0,59.0,151.0,75.0,593460.5598495889,765178.4472944245,2861450.085152025,49802.58911850201,600082.1868800523,816123.0285113312,2932163.8861536584,102318.70815709881
2023-08-01,Gladstone,Tuticorin,5.110967713017618,4707.65596855853,1,1,97.0,32.0,107.0,102.0,151.0,111.0,593460.5598495889,983803.333743195,2861450.085152025,5107.73208133842,600082.1868800523,1065528.517932739,2932163.8861536584,80431.20893178141
2023-08-01,Norfolk,Paradip,5.110967713017618,7244.966602492362,1,1,26.0,82.0,98.0,87.0,103.0,98.0,10604.92358642212,703939.1948210732,622424.6242914004,1717756.5018524826,208604.02834442115,704340.3537545817,798616.2787492671,1741656.8200089703
2023-08-01,Norfolk,Visakhapatnam,5.110967713017618,7333.015396925198,1,1,26.0,74.0,98.0,100.0,103.0,127.0,10604.92358642212,1643617.0995409663,622424.6242914004,727946.851122,208604.02834442115,1658448.1997262058,798616.2787492671,882859.2383396433
2023-08-01,Norfolk,Gangavaram,5.110967713017618,7336.451298237067,1,0,26.0,0.0,98.0,0.0,103.0,0.0,10604.92358642212,0.0,622424.6242914004,0.0,208604.02834442115,0.0,798616.2787492671,0.0
2023-08-01,Norfolk,Gopalpur,5.110967713017618,7273.6865960313535,1,0,26.0,0.0,98.0,0.0,103.0,0.0,10604.92358642212,0.0,622424.6242914004,0.0,208604.02834442115,0.0,798616.2787492671,0.0
2023-08-01,Norfolk,Dhamra,5.110967713017618,7218.630428751711,1,1,26.0,21.0,98.0,21.0,103.0,21.0,10604.92358642212,540386.440203182,622424.6242914004,229667.9308804209,208604.02834442115,540386.440203182,798616.2787492671,229667.9308804209
2023-08-01,Norfolk,Sagar Sandheads,5.110967713017618,7209.957032915396,1,0,26.0,0.0,98.0,0.0,103.0,0.0,10604.92358642212,0.0,622424.6242914004,0.0,208604.02834442115,0.0,798616.2787492671,0.0
2023-08-01,Norfolk,Haldia,5.110967713017618,7162.527227171398,1,1,26.0,53.0,98.0,73.0,103.0,119.0,10604.92358642212,477023.7752704101,622424.6242914004,80518.23975507393,208604.02834442115,484799.35895269975,798616.2787492671,104403.5117622682
2023-08-01,Norfolk,Chennai,5.110967713017618,7529.309681419079,1,1,26.0,18.0,98.0,106.0,103.0,150.0,10604.92358642212,207964.4016298265,622424.6242914004,70194.09913805683,208604.02834442115,649457.261590561,798616.2787492671,157882.79897920135
2023-08-01,Norfolk,Kamarajar,5.110967713017618,7521.638067607789,1,1,26.0,31.0,98.0,59.0,103.0,75.0,10604.92358642212,765178.4472944245,622424.6242914004,49802.58911850201,208604.02834442115,816123.0285113312,798616.2787492671,102318.70815709881
2023-08-01,Norfolk,Tuticorin,5.110967713017618,7712.776319459414,1,1,26.0,32.0,98.0,102.0,103.0,111.0,10604.92358642212,983803.333743195,622424.6242914004,5107.73208133842,208604.02834442115,1065528.517932739,798616.2787492671,80431.20893178141
2023-08-01,Baltimore,Paradip,5.110967713017618,7110.657894999969,1,1,44.0,82.0,157.0,87.0,163.0,98.0,147857.9114762847,703939.1948210732,1109905.9740151586,1717756.5018524826,604897.6778493358,704340.3537545817,1169519.8806106243,1741656.8200089703
2023-08-01,Baltimore,Visakhapatnam,5.110967713017618,7203.886462164991,1,1,44.0,74.0,157.0,100.0,163.0,127.0,147857.9114762847,1643617.0995409663,1109905.9740151586,727946.851122,604897.6778493358,1658448.1997262058,1169519.8806106243,882859.2383396433
2023-08-01,Baltimore,Gangavaram,5.110967713017618,7207.3335760834825,1,0,44.0,0.0,157.0,0.0,163.0,0.0,147857.9114762847,0.0,1109905.9740151586,0.0,604897.6778493358,0.0,1169519.8806106243,0.0
2023-08-01,Baltimore,Gopalpur,5.110967713017618,7141.794060563975,1,0,44.0,0.0,157.0,0.0,163.0,0.0,147857.9114762847,0.0,1109905.9740151586,0.0,604897.6778493358,0.0,1169519.8806106243,0.0
2023-08-01,Baltimore,Dhamra,5.110967713017618,7083.922266474727,1,1,44.0,21.0,157.0,21.0,163.0,21.0,147857.9114762847,540386.440203182,1109905.9740151586,229667.9308804209,604897.6778493358,540386.440203182,1169519.8806106243,229667.9308804209
2023-08-01,Baltimore,Sagar Sandheads,5.110967713017618,7073.994898048051,1,0,44.0,0.0,157.0,0.0,163.0,0.0,147857.9114762847,0.0,1109905.9740151586,0.0,604897.6778493358,0.0,1169519.8806106243,0.0
2023-08-01,Baltimore,Haldia,5.110967713017618,7026.281708747659,1,1,44.0,53.0,157.0,73.0,163.0,119.0,147857.9114762847,477023.7752704101,1109905.9740151586,80518.23975507393,604897.6778493358,484799.35895269975,1169519.8806106243,104403.5117622682
2023-08-01,Baltimore,Chennai,5.110967713017618,7406.9528158496105,1,1,44.0,18.0,157.0,106.0,163.0,150.0,147857.9114762847,207964.4016298265,1109905.9740151586,70194.09913805683,604897.6778493358,649457.261590561,1169519.8806106243,157882.79897920135
2023-08-01,Baltimore,Kamarajar,5.110967713017618,7399.0641945583775,1,1,44.0,31.0,157.0,59.0,163.0,75.0,147857.9114762847,765178.4472944245,1109905.9740151586,49802.58911850201,604897.6778493358,816123.0285113312,1169519.8806106243,102318.70815709881
2023-08-01,Baltimore,Tuticorin,5.110967713017618,7597.2545564688035,1,1,44.0,32.0,157.0,102.0,163.0,111.0,147857.9114762847,983803.333743195,1109905.9740151586,5107.73208133842,604897.6778493358,1065528.517932739,1169519.8806106243,80431.20893178141
2023-08-01,Nacala,Paradip,5.110967713017618,3427.7566542291456,1,1,15.0,82.0,33.0,87.0,39.0,98.0,35839.8731199696,703939.1948210732,414889.7181359312,1717756.5018524826,60566.64178852934,704340.3537545817,484636.0090166946,1741656.8200089703
2023-08-01,Nacala,Visakhapatnam,5.110967713017618,3177.1585609259387,1,1,15.0,74.0,33.0,100.0,39.0,127.0,35839.8731199696,1643617.0995409663,414889.7181359312,727946.851122,60566.64178852934,1658448.1997262058,484636.0090166946,882859.2383396433
2023-08-01,Nacala,Gangavaram,5.110967713017618,3175.749348478763,1,0,15.0,0.0,33.0,0.0,39.0,0.0,35839.8731199696,0.0,414889.7181359312,0.0,60566.64178852934,0.0,484636.0090166946,0.0
2023-08-01,Nacala,Gopalpur,5.110967713017618,3309.67507897426,1,0,15.0,0.0,33.0,0.0,39.0,0.0,35839.8731199696,0.0,414889.7181359312,0.0,60566.64178852934,0.0,484636.0090166946,0.0
2023-08-01,Nacala,Dhamra,5.110967713017618,3455.2442451163474,1,1,15.0,21.0,33.0,21.0,39.0,21.0,35839.8731199696,540386.440203182,414889.7181359312,229667.9308804209,60566.64178852934,540386.440203182,484636.0090166946,229667.9308804209
2023-08-01,Nacala,Sagar Sandheads,5.110967713017618,3519.5814306533252,1,0,15.0,0.0,33.0,0.0,39.0,0.0,35839.8731199696,0.0,414889.7181359312,0.0,60566.64178852934,0.0,484636.0090166946,0.0
2023-08-01,Nacala,Haldia,5.110967713017618,3550.0352111234483,1,1,15.0,53.0,33.0,73.0,39.0,119.0,35839.8731199696,477023.7752704101,414889.7181359312,80518.23975507393,60566.64178852934,484799.35895269975,484636.0090166946,104403.5117622682
2023-08-01,Nacala,Chennai,5.110967713017618,2880.1920982879114,1,1,15.0,18.0,33.0,106.0,39.0,150.0,35839.8731199696,207964.4016298265,414889.7181359312,70194.09913805683,60566.64178852934,649457.261590561,484636.0090166946,157882.79897920135
2023-08-01,Nacala,Kamarajar,5.110967713017618,2889.155655038211,1,1,15.0,31.0,33.0,59.0,39.0,75.0,35839.8731199696,765178.4472944245,414889.7181359312,49802.58911850201,60566.64178852934,816123.0285113312,484636.0090166946,102318.70815709881
2023-08-01,Nacala,Tuticorin,5.110967713017618,2633.679456606234,1,1,15.0,32.0,33.0,102.0,39.0,111.0,35839.8731199696,983803.333743195,414889.7181359312,5107.73208133842,60566.64178852934,1065528.517932739,484636.0090166946,80431.20893178141
2023-08-01,Beira,Paradip,5.110967713017618,3884.221472202057,1,1,21.0,82.0,41.0,87.0,52.0,98.0,119586.04321531087,703939.1948210732,102296.77259379327,1717756.5018524826,167107.1367931285,704340.3537545817,133291.3393890403,1741656.8200089703
2023-08-01,Beira,Visakhapatnam,5.110967713017618,3633.3449981217204,1,1,21.0,74.0,41.0,100.0,52.0,127.0,119586.04321531087,1643617.0995409663,102296.77259379327,727946.851122,167107.1367931285,1658448.1997262058,133291.3393890403,882859.2383396433
2023-08-01,Beira,Gangavaram,5.110967713017618,3631.86746135613,1,0,21.0,0.0,41.0,0.0,52.0,0.0,119586.04321531087,0.0,102296.77259379327,0.0,167107.1367931285,0.0,133291.3393890403,0.0
2023-08-01,Beira,Gopalpur,5.110967713017618,3766.309240165636,1,0,21.0,0.0,41.0,0.0,52.0,0.0,119586.04321531087,0.0,102296.77259379327,0.0,167107.1367931285,0.0,133291.3393890403,0.0
2023-08-01,Beira,Dhamra,5.110967713017618,3912.0653514077635,1,1,21.0,21.0,41.0,21.0,52.0,21.0,119586.04321531087,540386.440203182,102296.77259379327,229667.9308804209,167107.1367931285,540386.440203182,133291.3393890403,229667.9308804209
2023-08-01,Beira,Sagar Sandheads,5.110967713017618,3976.1474697029253,1,0,21.0,0.0,41.0,0.0,52.0,0.0,119586.04321531087,0.0,102296.77259379327,0.0,167107.1367931285,0.0,133291.3393890403,0.0
2023-08-01,Beira,Haldia,5.110967713017618,4007.32271963914,1,1,21.0,53.0,41.0,73.0,52.0,119.0,119586.04321531087,477023.7752704101,102296.77259379327,80518.23975507393,167107.1367931285,484799.35895269975,133291.3393890403,104403.5117622682
2023-08-01,Beira,Chennai,5.110967713017618,3333.0611148186867,1,1,21.0,18.0,41.0,106.0,52.0,150.0,119586.04321531087,207964.4016298265,102296.77259379327,70194.09913805683,167107.1367931285,649457.261590561,133291.3393890403,157882.79897920135
2023-08-01,Beira,Kamarajar,5.110967713017618,3342.205695726929,1,1,21.0,31.0,41.0,59.0,52.0,75.0,119586.04321531087,765178.4472944245,102296.77259379327,49802.58911850201,167107.1367931285,816123.0285113312,133291.3393890403,102318.70815709881
2023-08-01,Beira,Tuticorin,5.110967713017618,3081.274634364813,1,1,21.0,32.0,41.0,102.0,52.0,111.0,119586.04321531087,983803.333743195,102296.77259379327,5107.73208133842,167107.1367931285,1065528.517932739,133291.3393890403,80431.20893178141
2023-08-01,Vostochny,Paradip,5.110967713017618,2685.8530468498607,1,1,52.0,82.0,132.0,87.0,157.0,98.0,40194.88831287023,703939.1948210732,1394307.9106965011,1717756.5018524826,119355.43091384327,704340.3537545817,1439652.0651817718,1741656.8200089703
2023-08-01,Vostochny,Visakhapatnam,5.110967713017618,2936.5467783217364,1,1,52.0,74.0,132.0,100.0,157.0,127.0,40194.88831287023,1643617.0995409663,1394307.9106965011,727946.851122,119355.43091384327,1658448.1997262058,1439652.0651817718,882859.2383396433
2023-08-01,Vostochny,Gangavaram,5.110967713017618,2938.332103583915,1,0,52.0,0.0,132.0,0.0,157.0,0.0,40194.88831287023,0.0,1394307.9106965011,0.0,119355.43091384327,0.0,1439652.0651817718,0.0
2023-08-01,Vostochny,Gopalpur,5.110967713017618,2802.2429417151357,1,0,52.0,0.0,132.0,0.0,157.0,0.0,40194.88831287023,0.0,1394307.9106965011,0.0,119355.43091384327,0.0,1439652.0651817718,0.0
2023-08-01,Vostochny,Dhamra,5.110967713017618,2656.3619914125193,1,1,52.0,21.0,132.0,21.0,157.0,21.0,40194.88831287023,540386.440203182,1394307.9106965011,229667.9308804209,119355.43091384327,540386.440203182,1439652.0651817718,229667.9308804209
2023-08-01,Vostochny,Sagar Sandheads,5.110967713017618,2593.974940377168,1,0,52.0,0.0,132.0,0.0,157.0,0.0,40194.88831287023,0.0,1394307.9106965011,0.0,119355.43091384327,0.0,1439652.0651817718,0.0
2023-08-01,Vostochny,Haldia,5.110967713017618,2559.2361105501886,1,1,52.0,53.0,132.0,73.0,157.0,119.0,40194.88831287023,477023.7752704101,1394307.9106965011,80518.23975507393,119355.43091384327,484799.35895269975,1439652.0651817718,104403.5117622682
2023-08-01,Vostochny,Chennai,5.110967713017618,3249.594441474088,1,1,52.0,18.0,132.0,106.0,157.0,150.0,40194.88831287023,207964.4016298265,1394307.9106965011,70194.09913805683,119355.43091384327,649457.261590561,1439652.0651817718,157882.79897920135
2023-08-01,Vostochny,Kamarajar,5.110967713017618,3239.7232370746055,1,1,52.0,31.0,132.0,59.0,157.0,75.0,40194.88831287023,765178.4472944245,1394307.9106965011,49802.58911850201,119355.43091384327,816123.0285113312,1439652.0651817718,102318.70815709881
2023-08-01,Vostochny,Tuticorin,5.110967713017618,3521.1747998941137,1,1,52.0,32.0,132.0,102.0,157.0,111.0,40194.88831287023,983803.333743195,1394307.9106965011,5107.73208133842,119355.43091384327,1065528.517932739,1439652.0651817718,80431.20893178141
2023-08-01,Murmansk,Paradip,5.110967713017618,3510.0029412614176,1,1,31.0,82.0,66.0,87.0,115.0,98.0,0.0,703939.1948210732,978909.603235151,1717756.5018524826,12828.821918535716,704340.3537545817,1022506.6274707451,1741656.8200089703
2023-08-01,Murmansk,Visakhapatnam,5.110967713017618,3591.2400527447094,1,1,31.0,74.0,66.0,100.0,115.0,127.0,0.0,1643617.0995409663,978909.603235151,727946.851122,12828.821918535716,1658448.1997262058,1022506.6274707451,882859.2383396433
2023-08-01,Murmansk,Gangavaram,5.110967713017618,3594.682177545025,1,0,31.0,0.0,66.0,0.0,115.0,0.0,0.0,0.0,978909.603235151,0.0,12828.821918535716,0.0,1022506.6274707451,0.0
2023-08-01,Murmansk,Gopalpur,5.110967713017618,3532.943386800273,1,0,31.0,0.0,66.0,0.0,115.0,0.0,0.0,0.0,978909.603235151,0.0,12828.821918535716,0.0,1022506.6274707451,0.0
2023-08-01,Murmansk,Dhamra,5.110967713017618,3485.2353634251754,1,1,31.0,21.0,66.0,21.0,115.0,21.0,0.0,540386.440203182,978909.603235151,229667.9308804209,12828.821918535716,540386.440203182,1022506.6274707451,229667.9308804209
2023-08-01,Murmansk,Sagar Sandheads,5.110967713017618,3482.387219887844,1,0,31.0,0.0,66.0,0.0,115.0,0.0,0.0,0.0,978909.603235151,0.0,12828.821918535716,0.0,1022506.6274707451,0.0
2023-08-01,Murmansk,Haldia,5.110967713017618,3436.8348075025524,1,1,31.0,53.0,66.0,73.0,115.0,119.0,0.0,477023.7752704101,978909.603235151,80518.23975507393,12828.821918535716,484799.35895269975,1022506.6274707451,104403.5117622682
2023-08-01,Murmansk,Chennai,5.110967713017618,3802.039299187854,1,1,31.0,18.0,66.0,106.0,115.0,150.0,0.0,207964.4016298265,978909.603235151,70194.09913805683,12828.821918535716,649457.261590561,1022506.6274707451,157882.79897920135
2023-08-01,Murmansk,Kamarajar,5.110967713017618,3793.6375085124564,1,1,31.0,31.0,66.0,59.0,115.0,75.0,0.0,765178.4472944245,978909.603235151,49802.58911850201,12828.821918535716,816123.0285113312,1022506.6274707451,102318.70815709881
2023-08-01,Murmansk,Tuticorin,5.110967713017618,4014.607618199806,1,1,31.0,32.0,66.0,102.0,115.0,111.0,0.0,983803.333743195,978909.603235151,5107.73208133842,12828.821918535716,1065528.517932739,1022506.6274707451,80431.20893178141
2023-08-01,Samarinda,Paradip,5.110967713017618,2181.347540067204,1,1,6.0,82.0,54.0,87.0,84.0,98.0,4074.65429614148,703939.1948210732,0.0,1717756.5018524826,9370.460268372724,704340.3537545817,7340.653176718811,1741656.8200089703
2023-08-01,Samarinda,Visakhapatnam,5.110967713017618,2282.935766014303,1,1,6.0,74.0,54.0,100.0,84.0,127.0,4074.65429614148,1643617.0995409663,0.0,727946.851122,9370.460268372724,1658448.1997262058,7340.653176718811,882859.2383396433
2023-08-01,Samarinda,Gangavaram,5.110967713017618,2280.8992092373705,1,0,6.0,0.0,54.0,0.0,84.0,0.0,4074.65429614148,0.0,0.0,0.0,9370.460268372724,0.0,7340.653176718811,0.0
2023-08-01,Samarinda,Gopalpur,5.110967713017618,2239.694806984972,1,0,6.0,0.0,54.0,0.0,84.0,0.0,4074.65429614148,0.0,0.0,0.0,9370.460268372724,0.0,7340.653176718811,0.0
2023-08-01,Samarinda,Dhamra,5.110967713017618,2186.9586924758933,1,1,6.0,21.0,54.0,21.0,84.0,21.0,4074.65429614148,540386.440203182,0.0,229667.9308804209,9370.460268372724,540386.440203182,7340.653176718811,229667.9308804209
2023-08-01,Samarinda,Sagar Sandheads,5.110967713017618,2149.7422671177783,1,0,6.0,0.0,54.0,0.0,84.0,0.0,4074.65429614148,0.0,0.0,0.0,9370.460268372724,0.0,7340.653176718811,0.0
2023-08-01,Samarinda,Haldia,5.110967713017618,2174.932417852819,1,1,6.0,53.0,54.0,73.0,84.0,119.0,4074.65429614148,477023.7752704101,0.0,80518.23975507393,9370.460268372724,484799.35895269975,7340.653176718811,104403.5117622682
2023-08-01,Samarinda,Chennai,5.110967713017618,2341.8876013844238,1,1,6.0,18.0,54.0,106.0,84.0,150.0,4074.65429614148,207964.4016298265,0.0,70194.09913805683,9370.460268372724,649457.261590561,7340.653176718811,157882.79897920135
2023-08-01,Samarinda,Kamarajar,5.110967713017618,2341.0724261780083,1,1,6.0,31.0,54.0,59.0,84.0,75.0,4074.65429614148,765178.4472944245,0.0,49802.58911850201,9370.460268372724,816123.0285113312,7340.653176718811,102318.70815709881
2023-08-01,Samarinda,Tuticorin,5.110967713017618,2399.1633236661614,1,1,6.0,32.0,54.0,102.0,84.0,111.0,4074.65429614148,983803.333743195,0.0,5107.73208133842,9370.460268372724,1065528.517932739,7340.653176718811,80431.20893178141
2023-08-01,Taboneo,Paradip,5.110967713017618,2178.705890501044,0,1,0.0,82.0,0.0,87.0,0.0,98.0,0.0,703939.1948210732,0.0,1717756.5018524826,0.0,704340.3537545817,0.0,1741656.8200089703
2023-08-01,Taboneo,Visakhapatnam,5.110967713017618,2252.632682002761,0,1,0.0,74.0,0.0,100.0,0.0,127.0,0.0,1643617.0995409663,0.0,727946.851122,0.0,1658448.1997262058,0.0,882859.2383396433
2023-08-01,Taboneo,Gangavaram,5.110967713017618,2250.286415763706,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,Taboneo,Gopalpur,5.110967713017618,2224.4567267876946,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,Taboneo,Dhamra,5.110967713017618,2188.1885860937946,0,1,0.0,21.0,0.0,21.0,0.0,21.0,0.0,540386.440203182,0.0,229667.9308804209,0.0,540386.440203182,0.0,229667.9308804209
2023-08-01,Taboneo,Sagar Sandheads,5.110967713017618,2157.7277827449993,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,Taboneo,Haldia,5.110967713017618,2187.918201551537,0,1,0.0,53.0,0.0,73.0,0.0,119.0,0.0,477023.7752704101,0.0,80518.23975507393,0.0,484799.35895269975,0.0,104403.5117622682
2023-08-01,Taboneo,Chennai,5.110967713017618,2275.2634621647967,0,1,0.0,18.0,0.0,106.0,0.0,150.0,0.0,207964.4016298265,0.0,70194.09913805683,0.0,649457.261590561,0.0,157882.79897920135
2023-08-01,Taboneo,Kamarajar,5.110967713017618,2275.6388726416135,0,1,0.0,31.0,0.0,59.0,0.0,75.0,0.0,765178.4472944245,0.0,49802.58911850201,0.0,816123.0285113312,0.0,102318.70815709881
2023-08-01,Taboneo,Tuticorin,5.110967713017618,2302.10886874193,0,1,0.0,32.0,0.0,102.0,0.0,111.0,0.0,983803.333743195,0.0,5107.73208133842,0.0,1065528.517932739,0.0,80431.20893178141
2023-09-01,Newcastle,Paradip,5.330666716893514,4908.447607208709,1,1,160.0,71.0,170.0,73.0,183.0,84.0,97427.15778181153,799753.3248992086,6590187.646780965,1636616.109983836,132018.74474369994,819467.9850480283,6614216.87366402,1636616.109983836
2023-09-01,Newcastle,Visakhapatnam,5.330666716893514,4965.182360019742,1,1,160.0,91.0,170.0,117.0,183.0,137.0,97427.15778181153,1668473.7188759702,6590187.646780965,756862.2045492957,132018.74474369994,1733300.7821378824,6614216.87366402,822829.7352388299
2023-09-01,Newcastle,Gangavaram,5.330666716893514,4962.563099109431,1,0,160.0,0.0,170.0,0.0,183.0,0.0,97427.15778181153,0.0,6590187.646780965,0.0,132018.74474369994,0.0,6614216.87366402,0.0
2023-09-01,Newcastle,Gopalpur,5.330666716893514,4948.901269878589,1,0,160.0,0.0,170.0,0.0,183.0,0.0,97427.15778181153,0.0,6590187.646780965,0.0,132018.74474369994,0.0,6614216.87366402,0.0
2023-09-01,Newcastle,Dhamra,5.330666716893514,4918.669175376264,1,1,160.0,23.0,170.0,23.0,183.0,23.0,97427.15778181153,424681.61327797326,6590187.646780965,328483.791429415,132018.74474369994,424681.61327797326,6614216.87366402,328483.791429415
2023-09-01,Newcastle,Sagar Sandheads,5.330666716893514,4888.640025844774,1,0,160.0,0.0,170.0,0.0,183.0,0.0,97427.15778181153,0.0,6590187.646780965,0.0,132018.74474369994,0.0,6614216.87366402,0.0
2023-09-01,Newcastle,Haldia,5.330666716893514,4918.431441397695,1,1,160.0,51.0,170.0,64.0,183.0,113.0,97427.15778181153,634522.3613749543,6590187.646780965,106290.52793311409,132018.74474369994,662006.0426601032,6614216.87366402,114176.41441721987
2023-09-01,Newcastle,Chennai,5.330666716893514,4933.563252451343,1,1,160.0,14.0,170.0,90.0,183.0,126.0,97427.15778181153,169387.7176804168,6590187.646780965,57630.837342564126,132018.74474369994,586077.3381600295,6614216.87366402,125117.52014849577
2023-09-01,Newcastle,Kamarajar,5.330666716893514,4936.2909413416,1,1,160.0,25.0,170.0,51.0,183.0,64.0,97427.15778181153,932220.9076144784,6590187.646780965,31151.637025285283,132018.74474369994,997820.7343995357,6614216.87366402,113922.32680912728
2023-09-01,Newcastle,Tuticorin,5.330666716893514,4883.104015654771,1,1,160.0,32.0,170.0,103.0,183.0,115.0,97427.15778181153,1072647.1013770571,6590187.646780965,70997.73768013131,132018.74474369994,1176152.8106939627,6614216.87366402,146489.04991767128
2023-09-01,Hay Point,Paradip,5.330666716893514,4438.980614962645,1,1,84.0,71.0,84.0,73.0,84.0,84.0,12191.03629413764,799753.3248992086,4690941.275621204,1636616.109983836,12191.03629413764,819467.9850480283,4690941.275621204,1636616.109983836
2023-09-01,Hay Point,Visakhapatnam,5.330666716893514,4534.810562385228,1,1,84.0,91.0,84.0,117.0,84.0,137.0,12191.03629413764,1668473.7188759702,4690941.275621204,756862.2045492957,12191.03629413764,1733300.7821378824,4690941.275621204,822829.7352388299
2023-09-01,Hay Point,Gangavaram,5.330666716893514,4532.609545267577,1,0,84.0,0.0,84.0,0.0,84.0,0.0,12191.03629413764,0.0,4690941.275621204,0.0,12191.03629413764,0.0,4690941.275621204,0.0
2023-09-01,Hay Point,Gopalpur,5.330666716893514,4496.7515761401155,1,0,84.0,0.0,84.0,0.0,84.0,0.0,12191.03629413764,0.0,4690941.275621204,0.0,12191.03629413764,0.0,4690941.275621204,0.0
